1058,Sherlock Holmes  A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,Not borrowed
1059,Sherlock Holmes  The Unauthorized Biography,Nick Rennison,Not borrowed
1060,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19 24),NOT A BOOK,Not borrowed
1061,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,Not borrowed
1062,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,Not borrowed
1063,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1 6),NOT A BOOK,Not borrowed
1064,Personal Finance For Dummies,Eric Tyson,Not borrowed
1065,Personal Finance for Dummies,Eric Tyson/Rich Tennant,Not borrowed
1066,Catching Alice,Clare Naylor,Not borrowed
1067,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,Not borrowed
1068,The Giver (The Giver  #1),Lois Lowry,Not borrowed
1069,The Wish Giver  Three Tales of Coven Tree,Bill Brittain/Andrew Glass,Not borrowed
1070,Indian Givers  How the Indians of the Americas Transformed the World,Jack Weatherford,Not borrowed
1071,The Last Life,Claire Messud,Not borrowed
1072,The Hunters,Claire Messud,Not borrowed
1073,When the World Was Steady,Claire Messud,Not borrowed
1074,The Sea,John Banville,Not borrowed
1075,The Sea,John Banville,Not borrowed
1076,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,Not borrowed
1077,Athena (The Freddie Montgomery Trilogy #3),John Banville,Not borrowed
1078,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,Not borrowed
1079,Shroud (The Cleave Trilogy #2),John Banville,Not borrowed
1080,Ghosts,John Banville,Not borrowed
1081,On Beauty,Zadie Smith,Not borrowed
1082,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,Not borrowed
1083,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,Not borrowed
1084,Black Beauty,Anna Sewell,Not borrowed
1085,Truth and Beauty,Ann Patchett,Not borrowed
1086,The Life of Graham Greene  Vol  1  1904 1939,Norman Sherry,Not borrowed
1087,Complete Short Stories,Graham Greene/Pico Iyer,Not borrowed
1088,The Power and the Glory,Graham Greene/John Updike,Not borrowed
1089,The Heart of the Matter,Graham Greene,Not borrowed
1090,Orient Express,Graham Greene/Christopher Hitchens,Not borrowed
1091,Journey Without Maps,Graham Greene/Paul Theroux,Not borrowed
1092,The Quiet American,Graham Greene/Robert Stone,Not borrowed
1093,Collected Short Stories,Graham Greene,Not borrowed
1094,The Third Man & The Fallen Idol,Graham Greene,Not borrowed
1095,The Tenth Man,Graham Greene,Not borrowed
1096,The Autograph Man,Zadie Smith,Not borrowed
1097,White Teeth,Zadie Smith,Not borrowed
1098,Stranger than Fiction,Chuck Palahniuk,Not borrowed
1099,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,Not borrowed
1100,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,Not borrowed
1101,Redburn   White Jacket   Moby Dick,Herman Melville/G. Thomas Tanselle,Not borrowed
1102,Pierre   Israel Potter   The Piazza Tales   The Confidence Man   Uncollected Prose   Billy Budd,Herman Melville/Harrison Hayford,Not borrowed
1103,Redburn,Herman Melville/Harold Beaver,Not borrowed
1104,Typee   Omoo   Mardi,Herman Melville/G. Thomas Tanselle,Not borrowed
1105,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,Not borrowed
1106,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,Not borrowed
1107,Moonraker (James Bond  #3),Ian Fleming,Not borrowed
1108,Moonraker's Bride,Madeleine Brent,Not borrowed
1109,Dr No   Moonraker   Thunderball   From Russia with Love   On Her Majesty's Secret Service   Goldfinger,Ian Fleming,Not borrowed
1110,Casino Royale (James Bond  #1),Ian Fleming,Not borrowed
1111,Goldfinger (James Bond  #7),Ian Fleming,Not borrowed
1112,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,Not borrowed
1113,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,Not borrowed
1114,Book of Sketches,Jack Kerouac/George Condo,Not borrowed
1115,The Dharma Bums,Jack Kerouac,Not borrowed
1116,Book of Haikus,Jack Kerouac,Not borrowed
1117,The Subterraneans,Jack Kerouac,Not borrowed
1118,Ballet Shoes,Noel Streatfeild,Not borrowed
1119,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,Not borrowed
1120,Movie Shoes (Shoes  #6),Noel Streatfeild,Not borrowed
1121,Party Shoes (Shoes  #5),Noel Streatfeild,Not borrowed
1122,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,Not borrowed
1123,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,Not borrowed
1124,The River,Rumer Godden,Not borrowed
1125,The Dolls' House,Rumer Godden/Christian Birmingham,Not borrowed
1126,China Court  The Hours of a Country House,Rumer Godden,Not borrowed
1127,Rumer Godden,Anne Chisholm,Not borrowed
1128,The Corrections,Jonathan Franzen,Not borrowed
1129,Creative Correction  Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,Not borrowed
1130,Original Sin (Adam Dalgliesh #9),P.D. James,Not borrowed
1131,Original Sin  Illuminating the Riddle,Henri Blocher,Not borrowed
1132,An Original Sin,Nina Bangs,Not borrowed
1133,Aliens  Original Sin,Michael Jan Friedman,Not borrowed
1134,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James/Christa Seibicke,Not borrowed
1135,The Lighthouse (Adam Dalgliesh #13),P.D. James,Not borrowed
1136,Unnatural Causes (Adam Dalgliesh #3),P.D. James,Not borrowed
1137,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,Not borrowed
1138,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,Not borrowed
1139,A Taste for Death (Adam Dalgliesh  #7),P.D. James,Not borrowed
1140,Time To Be In Earnest  A Fragment Of Autobiography,P.D. James,Not borrowed
1141,Cover Her Face (Adam Dalgliesh #1),P.D. James,Not borrowed
1142,The Black Tower (Adam Dalgliesh #5),P.D. James,Not borrowed
1143,Innocent Blood,P.D. James,Not borrowed
1144,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,Not borrowed
1145,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto Gonz lez Echevarr a,Not borrowed
1146,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,Not borrowed
1147,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,Not borrowed
1148,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,Not borrowed
1149,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,Not borrowed
1150,Desert Heat (Joanna Brady  #1),J.A. Jance,Not borrowed
1151,Kentucky Heat,Fern Michaels,Not borrowed
1152,Texas Heat (Texas  #2),Fern Michaels,Not borrowed
1153,Primal Heat (Includes  Breeds  #8 5  Devlin Dynasty  #1  Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,Not borrowed
1154,Heat and Dust,Ruth Prawer Jhabvala,Not borrowed
1155,Holy Cow  An Indian Adventure,Sarah Macdonald,Not borrowed
1156,Holy Cows and Hog Heaven  The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,Not borrowed
1157,The History of Love,Nicole Krauss,Not borrowed
1158,A Brief History of Time,Stephen Hawking,Not borrowed
1159,A Short History of Nearly Everything,Bill Bryson,Not borrowed
1160,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,Not borrowed
1161,A History of the World in 6 Glasses,Tom Standage,Not borrowed
1162,A History of God  The 4 000 Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,Not borrowed
1163,The Sun Also Rises,Ernest Hemingway/William Hurt,Not borrowed
1164,The Bon Appetit Cookbook,Barbara Fairchild,Not borrowed
1165,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,Not borrowed
1166,Into a Paris Quartier  Reine Margot's Chapel and Other Haunts of St  Germain,Diane Johnson,Not borrowed
1167,Sylvia,Leonard Michaels/Diane Johnson,Not borrowed
1168,The Life Of Dashiell Hammett,Diane Johnson,Not borrowed
1169,Divorcio a la Francesa  Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,Not borrowed
1170,London is the Best City in America,Laura Dave,Not borrowed
1171,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,Not borrowed
1172,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,Not borrowed
1173,Supreme Power  Hyperion,J. Michael Straczynski/Dan Jurgens,Not borrowed
1174,Die Hyperion Ges nge,Dan Simmons/Joachim K rber,Not borrowed
1175,La Chute d'Hyp rion II,Dan Simmons/Guy Abadia,Not borrowed
1176,Endymion,Dan Simmons/Guy Abadia,Not borrowed
1177,Olympos (Ilium  #2),Dan Simmons,Not borrowed
1178,Ilium (Ilium  #1),Dan Simmons,Not borrowed
1179,The Terror,Dan Simmons,Not borrowed
1180,Worlds Enough & Time  Five Tales of Speculative Fiction,Dan Simmons,Not borrowed
1181,Hard Freeze (Joe Kurtz  #2),Dan Simmons,Not borrowed
1182,Endymion (Hyperion Cantos  #3),Dan Simmons,Not borrowed
1183,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,Not borrowed
1184,The Amazing Adventures of Kavalier & Clay,Michael Chabon,Not borrowed
1185,The Amazing Adventures of the Escapist  Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin McCarthy,Not borrowed
1186,The Great House of God,Max Lucado,Not borrowed
1187,The Valkyries,Paulo Coelho/Alan R. Clarke,Not borrowed
1188,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,Not borrowed
1189,Nine Stories,J.D. Salinger,Not borrowed
1190,The Sun Rises  and Other Questions About Time and Seasons,Brenda Walpole,Not borrowed
1191,American Psycho,Bret Easton Ellis,Not borrowed
1192,Lunar Park,Bret Easton Ellis,Not borrowed
1193,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,Not borrowed
1194,Godless,Pete Hautman,Not borrowed
1195,That Godless Court   Supreme Court Decisions on Church State Relationships,Ronald B. Flowers,Not borrowed
1196,Soul Mates  Honouring the Mysteries of Love and Relationship,Thomas Moore,Not borrowed
1197,Soul Mates & Twin Flames  The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,Not borrowed
1198,Hot Chocolate for the Mystical Lover  101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,Not borrowed
1199,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,Not borrowed
1200,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,Not borrowed
1201,In Search of Memory  The Emergence of a New Science of Mind,Eric R. Kandel,Not borrowed
1202,Search Engine Optimization for Dummies,Peter Kent,Not borrowed
1203,The Pragmatic Programmer  From Journeyman to Master,Andy Hunt/Dave Thomas,Not borrowed
1204,Behind Closed Doors  Secrets of Great Management,Johanna Rothman/Esther Derby,Not borrowed
1205,Blink  The Power of Thinking Without Thinking,Malcolm Gladwell,Not borrowed
1206,Blink 182,Anne Hoppus,Not borrowed
1207,I Blink  And Other Questions About My Body,Brigid Avison,Not borrowed
1208,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,Not borrowed
1209,The Great Good Place  Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,Not borrowed
1210,Built to Last  Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,Not borrowed
1211,I Like You  Hospitality Under the Influence,Amy Sedaris,Not borrowed
1212,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,Not borrowed
1213,Bringing Down The House,Ben Mezrich,Not borrowed
1214,Read for Your Life  11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,Not borrowed
1215,The Hip Hop Church  Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil Jackson,Not borrowed
1216,The Final Season  Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,Not borrowed
1217,The Cold Six Thousand (Underworld USA #2),James Ellroy,Not borrowed
1218,White Teeth,Zadie Smith,Not borrowed
1219,White Teeth,Zadie Smith,Not borrowed
1220,White Teeth,Zadie Smith,Not borrowed
1221,Schiffbruch mit Zuschauer  Paradigma einer Daseinsmetapher,Hans Blumenberg,Not borrowed
1222,The Guide to Dan Brown's the Solomon Key,Greg Taylor,Not borrowed
1223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,Not borrowed
1224,Angels & Demons (Robert Langdon  #1),Dan Brown,Not borrowed
1225,The Illuminati,Larry Burkett,Not borrowed
1226,The Illuminati Papers,Robert Anton Wilson,Not borrowed
1227,The Da Vinci Code,Dan Brown,Not borrowed
1228,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,Not borrowed
1229,El c digo Da Vinci (Robert Langdon  #2),Dan Brown/Juanjo Estrella,Not borrowed
1230,Truth and Fiction in The Da Vinci Code  A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,Not borrowed
1231,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,Not borrowed
1232,Housekeeping vs  the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,Not borrowed
1233,The Polysyllabic Spree,Nick Hornby,Not borrowed
1234,Songbook,Nick Hornby,Not borrowed
1235,My Favorite Year  A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don Watson,Not borrowed
1236,Fever Pitch,Nick Hornby,Not borrowed
1237,High Fidelity,Nick Hornby,Not borrowed
1238,About a Boy,Nick Hornby,Not borrowed
1239,The Complete Polysyllabic Spree,Nick Hornby,Not borrowed
1240,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,Not borrowed
1241,Middlesex Borough (Images of America  New Jersey),Middlesex Borough Heritage Committee,Not borrowed
1242,David Foster Wallace's Infinite Jest  A Reader's Guide,Stephen J. Burn,Not borrowed
1243,Scar Tissue,Anthony Kiedis,Not borrowed
1244,Monsieur Ibrahim et les fleurs du Coran,ric-Emmanuel Schmitt,Not borrowed
1245,Zaat,Sonallah Ibrahim/ /Anthony Calderbank,Not borrowed
1246,Dreamland,Sarah Dessen,Not borrowed
1247,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,Not borrowed
1248,H  P  Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris Williams/Sandy Petersen,Not borrowed
1249,Dreamland (Dreamland  #1),Dale Brown/Jim DeFelice,Not borrowed
1250,Satan's Tail (Dreamland  #7),Dale Brown/Jim DeFelice,Not borrowed
1251,The Zanzibar Chest,Aidan Hartley,Not borrowed
1252,Dispatches from the Edge  A Memoir of War  Disasters  and Survival,Anderson Cooper,Not borrowed
1253,Dispatches,Michael Herr,Not borrowed
1254,Dispatch,Bentley Little,Not borrowed
1255,Dispatches from the Tenth Circle  The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,Not borrowed
1256,Hello  Is That Grandma ,Ian Whybrow/Deborah Allwright,Not borrowed
1257,How Much is That Guinea Pig in the Window ,Joanne Rocklin/Meredith Johnson,Not borrowed
1258,My War Gone By  I Miss It So,Anthony Loyd,Not borrowed
1259,Night Draws Near  Iraq's People in the Shadow of America's War,Anthony Shadid,Not borrowed
1260,Maximum City  Bombay Lost and Found,Suketu Mehta,Not borrowed
1261,Catfish and Mandala  A Two Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,Not borrowed
1262,When Broken Glass Floats  Growing Up Under the Khmer Rouge,Chanrithy Him,Not borrowed
1263,First They Killed My Father  A Daughter of Cambodia Remembers,Loung Ung,Not borrowed
1264,Fahrenheit 451,Ray Bradbury/Christopher Hurt,Not borrowed
1265,Los funerales de la Mam  Grande,Gabriel Garc a M rquez,Not borrowed
1266,Collected Novellas,Gabriel Garc a M rquez/Gregory Rabassa/J.S. Bernstein,Not borrowed
1267,The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,Not borrowed
1268,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,Not borrowed
1269,The Grapes of Wrath,John Steinbeck,Not borrowed
1270,American Gods,Neil Gaiman,Not borrowed
1271,American Gospel  God  the Founding Fathers  and the Making of a Nation,Jon Meacham,Not borrowed
1272,American Gods (American Gods  #1),Neil Gaiman,Not borrowed
1273,East of Eden,John Steinbeck,Not borrowed
1274,East Of Eden,John Steinbeck,Not borrowed
1275,Who Was John F  Kennedy ,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,Not borrowed
1276,The Radical Right & the Murder of John F  Kennedy  Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,Not borrowed
1277,An Unfinished Life  John F  Kennedy  1917 1963,Robert Dallek,Not borrowed
1278,Sellevision,Augusten Burroughs,Not borrowed
1279,Dry,Augusten Burroughs,Not borrowed
1280,Running with Scissors,Augusten Burroughs,Not borrowed
1281,People of the Lie  The Hope for Healing Human Evil,M. Scott Peck,Not borrowed
1282,The Road Less Traveled  A New Psychology of Love  Traditional Values  and Spiritual Growth,M. Scott Peck,Not borrowed
1283,The Adventures of Sherlock Holmes,Arthur Conan Doyle,Not borrowed
1284,A Prayer for Owen Meany,John Irving,Not borrowed
1285,Complications  A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,Not borrowed
1286,Sad Underwear and Other Complications  More Poems for Children and Their Parents,Judith Viorst/Richard Hull,Not borrowed
1287,Bridget Jones  The Edge Of Reason (Bridget Jones #2),Helen Fielding,Not borrowed
1288,Bridget Jones's Guide to Life,Helen Fielding,Not borrowed
1289,Las luces de septiembre (Niebla  #3),Carlos Ruiz Zaf n,Not borrowed
1290,A Framework for Understanding Poverty,Ruby K. Payne,Not borrowed
1291,El pr ncipe de la niebla (Trilog a de la Niebla  #1),Carlos Ruiz Zaf n,Not borrowed
1292,The Shadow of the Wind,Carlos Ruiz Zaf n/Lucia Graves,Not borrowed
1293,Ruby for Rails  Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,Not borrowed
1294,About the B'nai Bagels,E.L. Konigsburg,Not borrowed
1295,The Far Side of Evil,Sylvia Engdahl,Not borrowed
1296,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,Not borrowed
1297,Everything Is Illuminated,Jonathan Safran Foer,Not borrowed
